id,Tipo,Nombre,Piedra,Comentario,"Si se agrega un comentario, modificar la fórmula de id"
122418000,Pulsera,Gota,Opalina,,
122418100,Pulsera,Gota,Peridoto,,
122418200,Pulsera,Gota,Piedra Luna Natural,,
122418300,Pulsera,Gota,Piedra Luna Natural (Adularia),,
122418400,Pulsera,Gota,Piedra Sol,,
122418500,Pulsera,Gota,Pietercita,,
122418600,Pulsera,Gota,Pirita,,
122418700,Pulsera,Gota,Prehnita,,
122418800,Pulsera,Gota,Rodocrocita,,
122418900,Pulsera,Gota,Rodocrosita,,
122419000,Pulsera,Gota,Rodonita,,
122419100,Pulsera,Gota,Rubí,,
122419200,Pulsera,Gota,Selenita,,
122419300,Pulsera,Gota,Serpentina,,
122419400,Pulsera,Gota,Shungita,,
122419500,Pulsera,Gota,Sodalita,,
122419600,Pulsera,Gota,Topacio,,
122419700,Pulsera,Gota,Topacio Azul,,
122419800,Pulsera,Gota,Turmalina,,
122419900,Pulsera,Gota,Turmalina Azul,,
122420000,Pulsera,Gota,Turmalina Negra,,
122420100,Pulsera,Gota,Turmalina Roja,,
122420200,Pulsera,Gota,Turmalina Verde,,
122420300,Pulsera,Gota,Turquenita,,
122420400,Pulsera,Gota,Turquesa Imperial,,
122420500,Pulsera,Gota,Turquesa Natural,,
122420600,Pulsera,Gota,Unakita,,
122420700,Pulsera,Gota,Zircón,,
122510100,Pulsera,Gota con Escallas,Adularia,,
122510200,Pulsera,Gota con Escallas,Ágata,,
122510300,Pulsera,Gota con Escallas,Ágata Amarilla,,
122510400,Pulsera,Gota con Escallas,Ágata Azul,,
122510500,Pulsera,Gota con Escallas,Ágata Cinta Azul,,
122510600,Pulsera,Gota con Escallas,Ágata Cornalina,,
122510700,Pulsera,Gota con Escallas,Ágata Fucsia,,
122510800,Pulsera,Gota con Escallas,Ágata Musgosa,,
122510900,Pulsera,Gota con Escallas,Ágata Roja,,
122511000,Pulsera,Gota con Escallas,Ágata Verde,,
122511100,Pulsera,Gota con Escallas,Aguamarina,,
122511200,Pulsera,Gota con Escallas,Aguamarina Teñida,,
122511300,Pulsera,Gota con Escallas,Amatista,,
122511400,Pulsera,Gota con Escallas,Amazonita,,
122511500,Pulsera,Gota con Escallas,Ámbar,,
122511600,Pulsera,Gota con Escallas,Azurita,,
122511700,Pulsera,Gota con Escallas,Cianita,,
122511800,Pulsera,Gota con Escallas,Cianita Negra,,
122511900,Pulsera,Gota con Escallas,Citrino,,
122512000,Pulsera,Gota con Escallas,Coral Rojo,,
122512100,Pulsera,Gota con Escallas,Cuarzo Ahumado,,
122512200,Pulsera,Gota con Escallas,Cuarzo Aura,,
122512300,Pulsera,Gota con Escallas,Cuarzo Azul,,
122512400,Pulsera,Gota con Escallas,Cuarzo Blanco,,
122512500,Pulsera,Gota con Escallas,Cuarzo Cherry,,
122512600,Pulsera,Gota con Escallas,Cuarzo Cristal,,
122512700,Pulsera,Gota con Escallas,Cuarzo Cristal Veteado,,
122512800,Pulsera,Gota con Escallas,Cuarzo Rosa,,
122512900,Pulsera,Gota con Escallas,Cuarzo Turmalinado,,
122513000,Pulsera,Gota con Escallas,Cuarzo Verde,,
122513100,Pulsera,Gota con Escallas,Diamate Hérkimer,,
122513200,Pulsera,Gota con Escallas,Esmeralda,,
122513300,Pulsera,Gota con Escallas,Fluorita,,
122513400,Pulsera,Gota con Escallas,Fluorita Arcoiris,,
122513500,Pulsera,Gota con Escallas,Goldstone Azul,,
122513600,Pulsera,Gota con Escallas,Goldstone Marrón,,
122513700,Pulsera,Gota con Escallas,Granate,,
122513800,Pulsera,Gota con Escallas,Hematite,,
122513900,Pulsera,Gota con Escallas,Howlita Blanca,,
122514000,Pulsera,Gota con Escallas,Howlita Roja,,
122514100,Pulsera,Gota con Escallas,Howlita Turquesa,,
122514200,Pulsera,Gota con Escallas,Jade Chino,,
122514300,Pulsera,Gota con Escallas,Jade Taiwan,,
122514400,Pulsera,Gota con Escallas,Jaspe Cebra,,
122514500,Pulsera,Gota con Escallas,Jaspe Dalmata,,
122514600,Pulsera,Gota con Escallas,Jaspe Madera,,
122514700,Pulsera,Gota con Escallas,Jaspe Marrón,,
122514800,Pulsera,Gota con Escallas,Jaspe Mokaite,,
122514900,Pulsera,Gota con Escallas,Jaspe rojo,,
122515000,Pulsera,Gota con Escallas,Jaspe Verde,,
122515100,Pulsera,Gota con Escallas,Labradorita,,
122515200,Pulsera,Gota con Escallas,Labradorita Azul,,
122515300,Pulsera,Gota con Escallas,Labradorita Gris,,
122515400,Pulsera,Gota con Escallas,Labradorita Verde,,
122515500,Pulsera,Gota con Escallas,Lapislazuli,,
122515600,Pulsera,Gota con Escallas,Larvikita,,
122515700,Pulsera,Gota con Escallas,Malaquita,,
122515800,Pulsera,Gota con Escallas,Malaquita Natural,,
122515900,Pulsera,Gota con Escallas,Moldavita,,
122516000,Pulsera,Gota con Escallas,Nacar,,
122516100,Pulsera,Gota con Escallas,Nacar Blanco,,
122516200,Pulsera,Gota con Escallas,Obsidiana Dorada,,
122516300,Pulsera,Gota con Escallas,Obsidiana Negra,,
122516400,Pulsera,Gota con Escallas,Obsidiana Nevada,,
122516500,Pulsera,Gota con Escallas,Obsidiana Plateada,,
122516600,Pulsera,Gota con Escallas,Ojo de Buey,,
122516700,Pulsera,Gota con Escallas,Ojo de Gato,,
122516800,Pulsera,Gota con Escallas,Ojo De Halcon,,
122516900,Pulsera,Gota con Escallas,Ojo de Tigre,,
122517000,Pulsera,Gota con Escallas,Onix Amarillo,,
122517100,Pulsera,Gota con Escallas,Onix Blaco Brilloso,,
122517200,Pulsera,Gota con Escallas,Onix Blanco Opaco,,
122517300,Pulsera,Gota con Escallas,Onix Champagne,,
122517400,Pulsera,Gota con Escallas,Onix Cielo,,
122517500,Pulsera,Gota con Escallas,Onix Jaspeado,,
122517600,Pulsera,Gota con Escallas,Onix Marrón,,
122517700,Pulsera,Gota con Escallas,Onix Negro,,
122517800,Pulsera,Gota con Escallas,Onix Negro Opaco,,
122517900,Pulsera,Gota con Escallas,Onix Verde Limón,,
122518000,Pulsera,Gota con Escallas,Opalina,,
122518100,Pulsera,Gota con Escallas,Peridoto,,
122518200,Pulsera,Gota con Escallas,Piedra Luna Natural,,
122518300,Pulsera,Gota con Escallas,Piedra Luna Natural (Adularia),,
122518400,Pulsera,Gota con Escallas,Piedra Sol,,
122518500,Pulsera,Gota con Escallas,Pietercita,,
122518600,Pulsera,Gota con Escallas,Pirita,,
122518700,Pulsera,Gota con Escallas,Prehnita,,
122518800,Pulsera,Gota con Escallas,Rodocrocita,,
122518900,Pulsera,Gota con Escallas,Rodocrosita,,
122519000,Pulsera,Gota con Escallas,Rodonita,,
122519100,Pulsera,Gota con Escallas,Rubí,,
122519200,Pulsera,Gota con Escallas,Selenita,,
122519300,Pulsera,Gota con Escallas,Serpentina,,
122519400,Pulsera,Gota con Escallas,Shungita,,
122519500,Pulsera,Gota con Escallas,Sodalita,,
122519600,Pulsera,Gota con Escallas,Topacio,,
122519700,Pulsera,Gota con Escallas,Topacio Azul,,
122519800,Pulsera,Gota con Escallas,Turmalina,,
122519900,Pulsera,Gota con Escallas,Turmalina Azul,,
122520000,Pulsera,Gota con Escallas,Turmalina Negra,,
122520100,Pulsera,Gota con Escallas,Turmalina Roja,,
122520200,Pulsera,Gota con Escallas,Turmalina Verde,,
122520300,Pulsera,Gota con Escallas,Turquenita,,
122520400,Pulsera,Gota con Escallas,Turquesa Imperial,,
122520500,Pulsera,Gota con Escallas,Turquesa Natural,,
122520600,Pulsera,Gota con Escallas,Unakita,,
122520700,Pulsera,Gota con Escallas,Zircón,,
122610100,Pulsera,Gota con Perlas,Adularia,,
122610200,Pulsera,Gota con Perlas,Ágata,,
122610300,Pulsera,Gota con Perlas,Ágata Amarilla,,
122610400,Pulsera,Gota con Perlas,Ágata Azul,,
122610500,Pulsera,Gota con Perlas,Ágata Cinta Azul,,
122610600,Pulsera,Gota con Perlas,Ágata Cornalina,,
122610700,Pulsera,Gota con Perlas,Ágata Fucsia,,
122610800,Pulsera,Gota con Perlas,Ágata Musgosa,,
122610900,Pulsera,Gota con Perlas,Ágata Roja,,
122611000,Pulsera,Gota con Perlas,Ágata Verde,,
122611100,Pulsera,Gota con Perlas,Aguamarina,,
122611200,Pulsera,Gota con Perlas,Aguamarina Teñida,,
122611300,Pulsera,Gota con Perlas,Amatista,,
122611400,Pulsera,Gota con Perlas,Amazonita,,
122611500,Pulsera,Gota con Perlas,Ámbar,,
122611600,Pulsera,Gota con Perlas,Azurita,,
122611700,Pulsera,Gota con Perlas,Cianita,,
122611800,Pulsera,Gota con Perlas,Cianita Negra,,
122611900,Pulsera,Gota con Perlas,Citrino,,
122612000,Pulsera,Gota con Perlas,Coral Rojo,,
122612100,Pulsera,Gota con Perlas,Cuarzo Ahumado,,
122612200,Pulsera,Gota con Perlas,Cuarzo Aura,,
122612300,Pulsera,Gota con Perlas,Cuarzo Azul,,
122612400,Pulsera,Gota con Perlas,Cuarzo Blanco,,
122612500,Pulsera,Gota con Perlas,Cuarzo Cherry,,
122612600,Pulsera,Gota con Perlas,Cuarzo Cristal,,
122612700,Pulsera,Gota con Perlas,Cuarzo Cristal Veteado,,
122612800,Pulsera,Gota con Perlas,Cuarzo Rosa,,
122612900,Pulsera,Gota con Perlas,Cuarzo Turmalinado,,
122613000,Pulsera,Gota con Perlas,Cuarzo Verde,,
122613100,Pulsera,Gota con Perlas,Diamate Hérkimer,,
122613200,Pulsera,Gota con Perlas,Esmeralda,,
122613300,Pulsera,Gota con Perlas,Fluorita,,
122613400,Pulsera,Gota con Perlas,Fluorita Arcoiris,,
122613500,Pulsera,Gota con Perlas,Goldstone Azul,,
122613600,Pulsera,Gota con Perlas,Goldstone Marrón,,
122613700,Pulsera,Gota con Perlas,Granate,,
122613800,Pulsera,Gota con Perlas,Hematite,,
122613900,Pulsera,Gota con Perlas,Howlita Blanca,,
122614000,Pulsera,Gota con Perlas,Howlita Roja,,
122614100,Pulsera,Gota con Perlas,Howlita Turquesa,,
122614200,Pulsera,Gota con Perlas,Jade Chino,,
122614300,Pulsera,Gota con Perlas,Jade Taiwan,,
122614400,Pulsera,Gota con Perlas,Jaspe Cebra,,
122614500,Pulsera,Gota con Perlas,Jaspe Dalmata,,
122614600,Pulsera,Gota con Perlas,Jaspe Madera,,
122614700,Pulsera,Gota con Perlas,Jaspe Marrón,,
122614800,Pulsera,Gota con Perlas,Jaspe Mokaite,,
122614900,Pulsera,Gota con Perlas,Jaspe rojo,,
122615000,Pulsera,Gota con Perlas,Jaspe Verde,,
122615100,Pulsera,Gota con Perlas,Labradorita,,
122615200,Pulsera,Gota con Perlas,Labradorita Azul,,
122615300,Pulsera,Gota con Perlas,Labradorita Gris,,
122615400,Pulsera,Gota con Perlas,Labradorita Verde,,
122615500,Pulsera,Gota con Perlas,Lapislazuli,,
122615600,Pulsera,Gota con Perlas,Larvikita,,
122615700,Pulsera,Gota con Perlas,Malaquita,,
122615800,Pulsera,Gota con Perlas,Malaquita Natural,,
122615900,Pulsera,Gota con Perlas,Moldavita,,
122616000,Pulsera,Gota con Perlas,Nacar,,
122616100,Pulsera,Gota con Perlas,Nacar Blanco,,
122616200,Pulsera,Gota con Perlas,Obsidiana Dorada,,
122616300,Pulsera,Gota con Perlas,Obsidiana Negra,,
122616400,Pulsera,Gota con Perlas,Obsidiana Nevada,,
122616500,Pulsera,Gota con Perlas,Obsidiana Plateada,,
122616600,Pulsera,Gota con Perlas,Ojo de Buey,,
122616700,Pulsera,Gota con Perlas,Ojo de Gato,,
122616800,Pulsera,Gota con Perlas,Ojo De Halcon,,
122616900,Pulsera,Gota con Perlas,Ojo de Tigre,,
122617000,Pulsera,Gota con Perlas,Onix Amarillo,,
122617100,Pulsera,Gota con Perlas,Onix Blaco Brilloso,,
122617200,Pulsera,Gota con Perlas,Onix Blanco Opaco,,
122617300,Pulsera,Gota con Perlas,Onix Champagne,,
122617400,Pulsera,Gota con Perlas,Onix Cielo,,
122617500,Pulsera,Gota con Perlas,Onix Jaspeado,,
122617600,Pulsera,Gota con Perlas,Onix Marrón,,
122617700,Pulsera,Gota con Perlas,Onix Negro,,
122617800,Pulsera,Gota con Perlas,Onix Negro Opaco,,
122617900,Pulsera,Gota con Perlas,Onix Verde Limón,,
122618000,Pulsera,Gota con Perlas,Opalina,,
122618100,Pulsera,Gota con Perlas,Peridoto,,
122618200,Pulsera,Gota con Perlas,Piedra Luna Natural,,
122618300,Pulsera,Gota con Perlas,Piedra Luna Natural (Adularia),,
122618400,Pulsera,Gota con Perlas,Piedra Sol,,
122618500,Pulsera,Gota con Perlas,Pietercita,,
122618600,Pulsera,Gota con Perlas,Pirita,,
122618700,Pulsera,Gota con Perlas,Prehnita,,
122618800,Pulsera,Gota con Perlas,Rodocrocita,,
122618900,Pulsera,Gota con Perlas,Rodocrosita,,
122619000,Pulsera,Gota con Perlas,Rodonita,,
122619100,Pulsera,Gota con Perlas,Rubí,,
122619200,Pulsera,Gota con Perlas,Selenita,,
122619300,Pulsera,Gota con Perlas,Serpentina,,
122619400,Pulsera,Gota con Perlas,Shungita,,
122619500,Pulsera,Gota con Perlas,Sodalita,,
122619600,Pulsera,Gota con Perlas,Topacio,,
122619700,Pulsera,Gota con Perlas,Topacio Azul,,
122619800,Pulsera,Gota con Perlas,Turmalina,,
122619900,Pulsera,Gota con Perlas,Turmalina Azul,,
122620000,Pulsera,Gota con Perlas,Turmalina Negra,,
122620100,Pulsera,Gota con Perlas,Turmalina Roja,,
122620200,Pulsera,Gota con Perlas,Turmalina Verde,,
122620300,Pulsera,Gota con Perlas,Turquenita,,
122620400,Pulsera,Gota con Perlas,Turquesa Imperial,,
122620500,Pulsera,Gota con Perlas,Turquesa Natural,,
122620600,Pulsera,Gota con Perlas,Unakita,,
122620700,Pulsera,Gota con Perlas,Zircón,,
122710100,Pulsera,Laja,Adularia,,
122710200,Pulsera,Laja,Ágata,,
122710300,Pulsera,Laja,Ágata Amarilla,,
122710400,Pulsera,Laja,Ágata Azul,,
122710500,Pulsera,Laja,Ágata Cinta Azul,,
122710600,Pulsera,Laja,Ágata Cornalina,,
122710700,Pulsera,Laja,Ágata Fucsia,,
122710800,Pulsera,Laja,Ágata Musgosa,,
122710900,Pulsera,Laja,Ágata Roja,,
122711000,Pulsera,Laja,Ágata Verde,,
122711100,Pulsera,Laja,Aguamarina,,
122711200,Pulsera,Laja,Aguamarina Teñida,,
122711300,Pulsera,Laja,Amatista,,
122711400,Pulsera,Laja,Amazonita,,
122711500,Pulsera,Laja,Ámbar,,
122711600,Pulsera,Laja,Azurita,,
122711700,Pulsera,Laja,Cianita,,
122711800,Pulsera,Laja,Cianita Negra,,
122711900,Pulsera,Laja,Citrino,,
122712000,Pulsera,Laja,Coral Rojo,,
122712100,Pulsera,Laja,Cuarzo Ahumado,,
122712200,Pulsera,Laja,Cuarzo Aura,,
122712300,Pulsera,Laja,Cuarzo Azul,,
122712400,Pulsera,Laja,Cuarzo Blanco,,
122712500,Pulsera,Laja,Cuarzo Cherry,,
122712600,Pulsera,Laja,Cuarzo Cristal,,
122712700,Pulsera,Laja,Cuarzo Cristal Veteado,,
122712800,Pulsera,Laja,Cuarzo Rosa,,
122712900,Pulsera,Laja,Cuarzo Turmalinado,,
122713000,Pulsera,Laja,Cuarzo Verde,,
122713100,Pulsera,Laja,Diamate Hérkimer,,
122713200,Pulsera,Laja,Esmeralda,,
122713300,Pulsera,Laja,Fluorita,,
122713400,Pulsera,Laja,Fluorita Arcoiris,,
122713500,Pulsera,Laja,Goldstone Azul,,
122713600,Pulsera,Laja,Goldstone Marrón,,
122713700,Pulsera,Laja,Granate,,
122713800,Pulsera,Laja,Hematite,,
122713900,Pulsera,Laja,Howlita Blanca,,
122714000,Pulsera,Laja,Howlita Roja,,
122714100,Pulsera,Laja,Howlita Turquesa,,
122714200,Pulsera,Laja,Jade Chino,,
122714300,Pulsera,Laja,Jade Taiwan,,
122714400,Pulsera,Laja,Jaspe Cebra,,
122714500,Pulsera,Laja,Jaspe Dalmata,,
122714600,Pulsera,Laja,Jaspe Madera,,
122714700,Pulsera,Laja,Jaspe Marrón,,
122714800,Pulsera,Laja,Jaspe Mokaite,,
122714900,Pulsera,Laja,Jaspe rojo,,
122715000,Pulsera,Laja,Jaspe Verde,,
122715100,Pulsera,Laja,Labradorita,,
122715200,Pulsera,Laja,Labradorita Azul,,
122715300,Pulsera,Laja,Labradorita Gris,,
122715400,Pulsera,Laja,Labradorita Verde,,
122715500,Pulsera,Laja,Lapislazuli,,
122715600,Pulsera,Laja,Larvikita,,
122715700,Pulsera,Laja,Malaquita,,
122715800,Pulsera,Laja,Malaquita Natural,,
122715900,Pulsera,Laja,Moldavita,,
122716000,Pulsera,Laja,Nacar,,
122716100,Pulsera,Laja,Nacar Blanco,,
122716200,Pulsera,Laja,Obsidiana Dorada,,
122716300,Pulsera,Laja,Obsidiana Negra,,
122716400,Pulsera,Laja,Obsidiana Nevada,,
122716500,Pulsera,Laja,Obsidiana Plateada,,
122716600,Pulsera,Laja,Ojo de Buey,,
122716700,Pulsera,Laja,Ojo de Gato,,
122716800,Pulsera,Laja,Ojo De Halcon,,
122716900,Pulsera,Laja,Ojo de Tigre,,
122717000,Pulsera,Laja,Onix Amarillo,,
122717100,Pulsera,Laja,Onix Blaco Brilloso,,
122717200,Pulsera,Laja,Onix Blanco Opaco,,
122717300,Pulsera,Laja,Onix Champagne,,
122717400,Pulsera,Laja,Onix Cielo,,
122717500,Pulsera,Laja,Onix Jaspeado,,
122717600,Pulsera,Laja,Onix Marrón,,
122717700,Pulsera,Laja,Onix Negro,,
122717800,Pulsera,Laja,Onix Negro Opaco,,
122717900,Pulsera,Laja,Onix Verde Limón,,
122718000,Pulsera,Laja,Opalina,,
122718100,Pulsera,Laja,Peridoto,,
122718200,Pulsera,Laja,Piedra Luna Natural,,
122718300,Pulsera,Laja,Piedra Luna Natural (Adularia),,
122718400,Pulsera,Laja,Piedra Sol,,
122718500,Pulsera,Laja,Pietercita,,
122718600,Pulsera,Laja,Pirita,,
122718700,Pulsera,Laja,Prehnita,,
122718800,Pulsera,Laja,Rodocrocita,,
122718900,Pulsera,Laja,Rodocrosita,,
122719000,Pulsera,Laja,Rodonita,,
122719100,Pulsera,Laja,Rubí,,
122719200,Pulsera,Laja,Selenita,,
122719300,Pulsera,Laja,Serpentina,,
122719400,Pulsera,Laja,Shungita,,
122719500,Pulsera,Laja,Sodalita,,
122719600,Pulsera,Laja,Topacio,,
122719700,Pulsera,Laja,Topacio Azul,,
122719800,Pulsera,Laja,Turmalina,,
122719900,Pulsera,Laja,Turmalina Azul,,
122720000,Pulsera,Laja,Turmalina Negra,,
122720100,Pulsera,Laja,Turmalina Roja,,
122720200,Pulsera,Laja,Turmalina Verde,,
122720300,Pulsera,Laja,Turquenita,,
122720400,Pulsera,Laja,Turquesa Imperial,,
122720500,Pulsera,Laja,Turquesa Natural,,
122720600,Pulsera,Laja,Unakita,,
122720700,Pulsera,Laja,Zircón,,
122810100,Pulsera,Mariposa,Adularia,,
122810200,Pulsera,Mariposa,Ágata,,
122810300,Pulsera,Mariposa,Ágata Amarilla,,
122810400,Pulsera,Mariposa,Ágata Azul,,
122810500,Pulsera,Mariposa,Ágata Cinta Azul,,
122810600,Pulsera,Mariposa,Ágata Cornalina,,
122810700,Pulsera,Mariposa,Ágata Fucsia,,
122810800,Pulsera,Mariposa,Ágata Musgosa,,
122810900,Pulsera,Mariposa,Ágata Roja,,
122811000,Pulsera,Mariposa,Ágata Verde,,
122811100,Pulsera,Mariposa,Aguamarina,,
122811200,Pulsera,Mariposa,Aguamarina Teñida,,
122811300,Pulsera,Mariposa,Amatista,,
122811400,Pulsera,Mariposa,Amazonita,,
122811500,Pulsera,Mariposa,Ámbar,,
122811600,Pulsera,Mariposa,Azurita,,
122811700,Pulsera,Mariposa,Cianita,,
122811800,Pulsera,Mariposa,Cianita Negra,,
122811900,Pulsera,Mariposa,Citrino,,
122812000,Pulsera,Mariposa,Coral Rojo,,
122812100,Pulsera,Mariposa,Cuarzo Ahumado,,
122812200,Pulsera,Mariposa,Cuarzo Aura,,
122812300,Pulsera,Mariposa,Cuarzo Azul,,
122812400,Pulsera,Mariposa,Cuarzo Blanco,,
122812500,Pulsera,Mariposa,Cuarzo Cherry,,
122812600,Pulsera,Mariposa,Cuarzo Cristal,,
122812700,Pulsera,Mariposa,Cuarzo Cristal Veteado,,
122812800,Pulsera,Mariposa,Cuarzo Rosa,,
122812900,Pulsera,Mariposa,Cuarzo Turmalinado,,
122813000,Pulsera,Mariposa,Cuarzo Verde,,
122813100,Pulsera,Mariposa,Diamate Hérkimer,,
122813200,Pulsera,Mariposa,Esmeralda,,
122813300,Pulsera,Mariposa,Fluorita,,
122813400,Pulsera,Mariposa,Fluorita Arcoiris,,
122813500,Pulsera,Mariposa,Goldstone Azul,,
122813600,Pulsera,Mariposa,Goldstone Marrón,,
122813700,Pulsera,Mariposa,Granate,,
122813800,Pulsera,Mariposa,Hematite,,
122813900,Pulsera,Mariposa,Howlita Blanca,,
122814000,Pulsera,Mariposa,Howlita Roja,,
122814100,Pulsera,Mariposa,Howlita Turquesa,,
122814200,Pulsera,Mariposa,Jade Chino,,
122814300,Pulsera,Mariposa,Jade Taiwan,,
122814400,Pulsera,Mariposa,Jaspe Cebra,,
122814500,Pulsera,Mariposa,Jaspe Dalmata,,
122814600,Pulsera,Mariposa,Jaspe Madera,,
122814700,Pulsera,Mariposa,Jaspe Marrón,,
122814800,Pulsera,Mariposa,Jaspe Mokaite,,
122814900,Pulsera,Mariposa,Jaspe rojo,,
122815000,Pulsera,Mariposa,Jaspe Verde,,
122815100,Pulsera,Mariposa,Labradorita,,
122815200,Pulsera,Mariposa,Labradorita Azul,,
122815300,Pulsera,Mariposa,Labradorita Gris,,
122815400,Pulsera,Mariposa,Labradorita Verde,,
122815500,Pulsera,Mariposa,Lapislazuli,,
122815600,Pulsera,Mariposa,Larvikita,,
122815700,Pulsera,Mariposa,Malaquita,,
122815800,Pulsera,Mariposa,Malaquita Natural,,
122815900,Pulsera,Mariposa,Moldavita,,
122816000,Pulsera,Mariposa,Nacar,,
122816100,Pulsera,Mariposa,Nacar Blanco,,
122816200,Pulsera,Mariposa,Obsidiana Dorada,,
122816300,Pulsera,Mariposa,Obsidiana Negra,,
122816400,Pulsera,Mariposa,Obsidiana Nevada,,
122816500,Pulsera,Mariposa,Obsidiana Plateada,,
122816600,Pulsera,Mariposa,Ojo de Buey,,
122816700,Pulsera,Mariposa,Ojo de Gato,,
122816800,Pulsera,Mariposa,Ojo De Halcon,,
122816900,Pulsera,Mariposa,Ojo de Tigre,,
122817000,Pulsera,Mariposa,Onix Amarillo,,
122817100,Pulsera,Mariposa,Onix Blaco Brilloso,,
122817200,Pulsera,Mariposa,Onix Blanco Opaco,,
122817300,Pulsera,Mariposa,Onix Champagne,,
122817400,Pulsera,Mariposa,Onix Cielo,,
122817500,Pulsera,Mariposa,Onix Jaspeado,,
122817600,Pulsera,Mariposa,Onix Marrón,,
122817700,Pulsera,Mariposa,Onix Negro,,
122817800,Pulsera,Mariposa,Onix Negro Opaco,,
122817900,Pulsera,Mariposa,Onix Verde Limón,,
122818000,Pulsera,Mariposa,Opalina,,
122818100,Pulsera,Mariposa,Peridoto,,
122818200,Pulsera,Mariposa,Piedra Luna Natural,,
122818300,Pulsera,Mariposa,Piedra Luna Natural (Adularia),,
122818400,Pulsera,Mariposa,Piedra Sol,,
122818500,Pulsera,Mariposa,Pietercita,,
122818600,Pulsera,Mariposa,Pirita,,
122818700,Pulsera,Mariposa,Prehnita,,
122818800,Pulsera,Mariposa,Rodocrocita,,
122818900,Pulsera,Mariposa,Rodocrosita,,
122819000,Pulsera,Mariposa,Rodonita,,
122819100,Pulsera,Mariposa,Rubí,,
122819200,Pulsera,Mariposa,Selenita,,
122819300,Pulsera,Mariposa,Serpentina,,
122819400,Pulsera,Mariposa,Shungita,,
122819500,Pulsera,Mariposa,Sodalita,,
122819600,Pulsera,Mariposa,Topacio,,
122819700,Pulsera,Mariposa,Topacio Azul,,
122819800,Pulsera,Mariposa,Turmalina,,
122819900,Pulsera,Mariposa,Turmalina Azul,,
122820000,Pulsera,Mariposa,Turmalina Negra,,
122820100,Pulsera,Mariposa,Turmalina Roja,,
122820200,Pulsera,Mariposa,Turmalina Verde,,
122820300,Pulsera,Mariposa,Turquenita,,
122820400,Pulsera,Mariposa,Turquesa Imperial,,
122820500,Pulsera,Mariposa,Turquesa Natural,,
122820600,Pulsera,Mariposa,Unakita,,
122820700,Pulsera,Mariposa,Zircón,,
122910100,Pulsera,Merkaba,Adularia,,
122910200,Pulsera,Merkaba,Ágata,,
122910300,Pulsera,Merkaba,Ágata Amarilla,,
122910400,Pulsera,Merkaba,Ágata Azul,,
122910500,Pulsera,Merkaba,Ágata Cinta Azul,,
122910600,Pulsera,Merkaba,Ágata Cornalina,,
122910700,Pulsera,Merkaba,Ágata Fucsia,,
122910800,Pulsera,Merkaba,Ágata Musgosa,,
122910900,Pulsera,Merkaba,Ágata Roja,,
122911000,Pulsera,Merkaba,Ágata Verde,,
122911100,Pulsera,Merkaba,Aguamarina,,
122911200,Pulsera,Merkaba,Aguamarina Teñida,,
122911300,Pulsera,Merkaba,Amatista,,
122911400,Pulsera,Merkaba,Amazonita,,
122911500,Pulsera,Merkaba,Ámbar,,
122911600,Pulsera,Merkaba,Azurita,,
122911700,Pulsera,Merkaba,Cianita,,
122911800,Pulsera,Merkaba,Cianita Negra,,
122911900,Pulsera,Merkaba,Citrino,,
122912000,Pulsera,Merkaba,Coral Rojo,,
122912100,Pulsera,Merkaba,Cuarzo Ahumado,,
122912200,Pulsera,Merkaba,Cuarzo Aura,,
122912300,Pulsera,Merkaba,Cuarzo Azul,,
122912400,Pulsera,Merkaba,Cuarzo Blanco,,
122912500,Pulsera,Merkaba,Cuarzo Cherry,,
122912600,Pulsera,Merkaba,Cuarzo Cristal,,
122912700,Pulsera,Merkaba,Cuarzo Cristal Veteado,,
122912800,Pulsera,Merkaba,Cuarzo Rosa,,
122912900,Pulsera,Merkaba,Cuarzo Turmalinado,,
122913000,Pulsera,Merkaba,Cuarzo Verde,,
122913100,Pulsera,Merkaba,Diamate Hérkimer,,
122913200,Pulsera,Merkaba,Esmeralda,,
122913300,Pulsera,Merkaba,Fluorita,,
122913400,Pulsera,Merkaba,Fluorita Arcoiris,,
122913500,Pulsera,Merkaba,Goldstone Azul,,
122913600,Pulsera,Merkaba,Goldstone Marrón,,
122913700,Pulsera,Merkaba,Granate,,
122913800,Pulsera,Merkaba,Hematite,,
122913900,Pulsera,Merkaba,Howlita Blanca,,
122914000,Pulsera,Merkaba,Howlita Roja,,
122914100,Pulsera,Merkaba,Howlita Turquesa,,
122914200,Pulsera,Merkaba,Jade Chino,,
122914300,Pulsera,Merkaba,Jade Taiwan,,
122914400,Pulsera,Merkaba,Jaspe Cebra,,
122914500,Pulsera,Merkaba,Jaspe Dalmata,,
122914600,Pulsera,Merkaba,Jaspe Madera,,
122914700,Pulsera,Merkaba,Jaspe Marrón,,
122914800,Pulsera,Merkaba,Jaspe Mokaite,,
122914900,Pulsera,Merkaba,Jaspe rojo,,
122915000,Pulsera,Merkaba,Jaspe Verde,,
122915100,Pulsera,Merkaba,Labradorita,,
122915200,Pulsera,Merkaba,Labradorita Azul,,
122915300,Pulsera,Merkaba,Labradorita Gris,,
122915400,Pulsera,Merkaba,Labradorita Verde,,
122915500,Pulsera,Merkaba,Lapislazuli,,
122915600,Pulsera,Merkaba,Larvikita,,
122915700,Pulsera,Merkaba,Malaquita,,
122915800,Pulsera,Merkaba,Malaquita Natural,,
